strain	cluster
USA/WA-S1559/2020	158
USA/WA-S1758/2020	158
USA/WA-S1953/2020	158
USA/WA-S2083/2020	158
USA/WA-S2556/2020	158
USA/WA-S1858/2020	158
USA/WA-S1856/2020	158
USA/WA-S2006/2020	158
USA/WA-S2005/2020	158
USA/WA-S1871/2020	158
USA/WA-S2359/2020	158
USA/WA-S2158/2020	158
USA/WA-S2285/2020	158
USA/WA-S2320/2020	158
USA/WA-S2429/2020	158
USA/WA-S2608/2020	158
USA/WA-S2117/2020	158
USA/WA-S2281/2020	158
USA/WA-S2394/2020	158
USA/WA-S2413/2020	158
USA/WA-S2422/2020	158
USA/WA-S1878/2020	158
USA/WA-S1038/2020	158
USA/WA-S1036/2020	158
USA/WA-S1670/2020	158
USA/WA-S2431/2020	158
USA/WA-S2332/2020	158
USA/WA-S1936/2020	158
USA/WA-S1930/2020	158
USA/WA-S1754/2020	158
USA/WA-S1531/2020	158
USA/WA-S1755/2020	158
USA/WA-S1753/2020	158
USA/WA-S1733/2020	158
USA/WA-S2673/2020	158
USA/WA-S2675/2020	158
USA/WA-S1125/2020	158
USA/WA-S1156/2020	158
USA/WA-S1975/2020	158
USA/WA-S2252/2020	158
USA/WA-S2008/2020	158
USA/WA-S2055/2020	158
USA/WA-UW-11457/2020	158
USA/WA-S1820/2020	158
USA/WA-S2512/2020	158
USA/WA-S2385/2020	158
USA/WA-S2042/2020	158
USA/WA-S2041/2020	158
USA/WA-S2485/2020	158
USA/WA-S2707/2020	158
USA/WA-S2735/2020	158
USA/WA-UW-27035/2020	158
USA/WA-S2830/2020	158
USA/WA-S2828/2020	158
USA/WA-S2835/2020	158
USA/WA-S2895/2020	158
USA/WA-S1744/2020	158
USA/WA-S2582/2020	158
USA/WA-S2581/2020	158
USA/WA-S2092/2020	158
USA/WA-S2053/2020	158
USA/WA-S2107/2020	158
USA/WA-S2101/2020	158
USA/WA-S1978/2020	158
USA/WA-S2361/2020	158
USA/WA-S2438/2020	158
USA/WA-S2628/2020	158
USA/WA-S2308/2020	158
USA/WA-S2324/2020	158
USA/WA-S2374/2020	158
USA/WA-S2326/2020	158
USA/WA-S1189/2020	158
USA/WA-S1188/2020	158
USA/WA-S1212/2020	158
USA/WA-S1477/2020	158
USA/WA-S1474/2020	158
USA/WA-S1247/2020	158
USA/WA-S1249/2020	158
USA/WA-S1471/2020	158
USA/WA-S1472/2020	158
USA/WA-S1201/2020	158
USA/WA-S1227/2020	158
USA/WA-S1300/2020	158
USA/WA-S1299/2020	158
USA/WA-S1304/2020	158
USA/WA-S1302/2020	158
USA/WA-S1250/2020	158
USA/WA-S1252/2020	158
USA/WA-S1361/2020	158
USA/WA-S1335/2020	158
USA/WA-S1431/2020	158
USA/WA-S1432/2020	158
USA/WA-S1501/2020	158
USA/WA-S1497/2020	158
USA/WA-S1360/2020	158
USA/WA-S1502/2020	158
USA/WA-S1622/2020	158
USA/WA-S1830/2020	158
USA/WA-S1621/2020	158
USA/WA-S1619/2020	158
USA/WA-S1690/2020	158
USA/WA-S1845/2020	158
USA/WA-S1692/2020	158
USA/WA-S1684/2020	158
USA/WA-S1691/2020	158
USA/WA-S1687/2020	158
USA/WA-S1411/2020	158
USA/WA-S1530/2020	158
USA/WA-S1524/2020	158
USA/WA-S2469/2020	158
USA/WA-S2519/2020	158
USA/WA-S2518/2020	158
USA/WA-UW-22990/2020	158
USA/WA-S2602/2020	158
USA/WA-UW-12621/2020	158
USA/WA-UW-12903/2020	158
USA/WA-UW-23355/2020	158
USA/WA-UW-24906/2020	158
USA/WA-UW-11775/2020	158
USA/WA-UW-23511/2020	158
USA/WA-UW-24787/2020	158
USA/WA-UW-12907/2020	158
USA/WA-UW-12901/2020	158
USA/WA-UW-12908/2020	158
USA/WA-UW-12898/2020	158
USA/WA-UW-23360/2020	158
USA/WA-UW-23312/2020	158
USA/WA-UW-19444/2020	158
USA/WA-UW-23489/2020	158
USA/WA-UW-23257/2020	158
USA/WA-UW-23538/2020	158
USA/WA-UW-23313/2020	158
USA/WA-S1467/2020	158
USA/WA-S1282/2020	158
USA/WA-S2047/2020	158
USA/WA-S2314/2020	158
USA/WA-S2351/2020	158
USA/WA-UW-24775/2020	158
USA/WA-UW-19534/2020	158
USA/WA-S1275/2020	158
USA/WA-S1330/2020	158
USA/WA-S1514/2020	158
USA/WA-S1493/2020	158
USA/WA-S1522/2020	158
USA/WA-S1511/2020	158
USA/WA-S1572/2020	158
USA/WA-S1609/2020	158
USA/WA-S1603/2020	158
USA/WA-S1592/2020	158
USA/WA-S1563/2020	158
USA/WA-S1618/2020	158
USA/WA-S1578/2020	158
USA/WA-S1605/2020	158
USA/WA-S1610/2020	158
USA/WA-S1584/2020	158
USA/WA-S1681/2020	158
USA/WA-S1663/2020	158
USA/WA-S1718/2020	158
USA/WA-S1976/2020	158
USA/WA-S2176/2020	158
USA/WA-S2136/2020	158
USA/WA-S2113/2020	158
USA/WA-S2157/2020	158
USA/WA-S2114/2020	158
USA/WA-S2147/2020	158
USA/WA-S2191/2020	158
USA/WA-S2204/2020	158
USA/WA-S1658/2020	158
USA/WA-S1897/2020	158
USA/WA-S1819/2020	158
USA/WA-S1826/2020	158
USA/WA-S1790/2020	158
USA/WA-S1943/2020	158
USA/WA-S2016/2020	158
USA/WA-S2072/2020	158
USA/WA-S2034/2020	158
USA/WA-S2129/2020	158
USA/WA-S2199/2020	158
USA/WA-S2348/2020	158
USA/WA-S2350/2020	158
USA/WA-S2464/2020	158
USA/WA-S2398/2020	158
USA/WA-S2609/2020	158
USA/WA-S2583/2020	158
USA/WA-S2586/2020	158
USA/WA-S2570/2020	158
USA/WA-S2293/2020	158
USA/WA-S2167/2020	158
USA/WA-S2349/2020	158
USA/WA-S2311/2020	158
USA/WA-S2463/2020	158
USA/WA-S2525/2020	158
USA/WA-S2513/2020	158
USA/WA-S2460/2020	158
USA/WA-S2701/2020	158
USA/WA-UW-19676/2020	158
USA/WA-S2619/2020	158
USA/WA-S2663/2020	158
USA/WA-S2690/2020	159
USA/WA-S2804/2020	160
USA/WA-S2805/2020	160
USA/WA-UW-13102/2020	161
USA/WA-UW-12098/2020	161
USA/WA-UW-11728/2020	161
USA/WA-UW-13015/2020	161
USA/WA-S2712/2020	162
USA/WA-UW133/2020	163
USA/WA-UW-5737/2020	164
USA/WA-QDX-2333/2020	165
USA/WA-UW-6179/2020	166
USA/WA-UW-2756/2020	166
USA/WA-UW-2232/2020	167
USA/WA-UW136/2020	168
USA/WA-UW-1593/2020	169
USA/WA-UW-2361/2020	170
USA/WA-UW-1826/2020	171
USA/WA-UW-13070/2020	172
USA/WA-UW-23278/2020	172
USA/WA-S2764/2020	172
USA/WA-UW-11561/2020	172
USA/WA-S2751/2020	172
USA/WA-S2752/2020	172
USA/WA-S2754/2020	172
USA/WA-UW-1864/2020	173
USA/WA-S725/2020	174
USA/WA-UW-11089/2020	175
USA/WA-S1801/2020	175
USA/WA-UW-1792/2020	176
USA/WA-UW-2218/2020	177
USA/WA-UW-4329/2020	178
USA/WA-UW-3989/2020	179
USA/WA-S508/2020	180
USA/WA-S954/2020	180
USA/WA-S404/2020	180
USA/WA-S646/2020	180
USA/WA-S919/2020	180
USA/WA-S1145/2020	180
USA/WA-S1148/2020	180
USA/WA-S1142/2020	180
USA/WA-S2493/2020	180
USA/WA-S1590/2020	180
USA/WA-S1588/2020	180
USA/WA-S1333/2020	180
USA/WA-S1254/2020	180
USA/WA-S1124/2020	180
USA/WA-S1236/2020	180
USA/WA-S1199/2020	180
USA/WA-S1324/2020	180
USA/WA-S1323/2020	180
USA/WA-S1210/2020	180
USA/WA-S1470/2020	180
USA/WA-S869/2020	180
USA/WA-S868/2020	180
USA/WA-S1114/2020	180
USA/WA-S1127/2020	180
USA/WA-S1017/2020	180
USA/WA-S1204/2020	180
USA/WA-S1153/2020	180
USA/WA-S1144/2020	180
USA/WA-S1117/2020	180
USA/WA-S826/2020	180
USA/WA-S2140/2020	180
USA/WA-S1536/2020	180
USA/WA-S989/2020	180
USA/WA-S1088/2020	180
USA/WA-S1310/2020	180
USA/WA-S1938/2020	180
USA/WA-S1683/2020	180
USA/WA-S2578/2020	180
USA/WA-S2022/2020	180
USA/WA-S2470/2020	180
USA/WA-S1433/2020	180
USA/WA-S2383/2020	180
USA/WA-S2269/2020	180
USA/WA-S2367/2020	180
USA/WA-S2565/2020	180
USA/WA-S2566/2020	180
USA/WA-S1931/2020	180
USA/WA-S1816/2020	180
USA/WA-S2601/2020	180
USA/WA-S2384/2020	180
USA/WA-S2298/2020	180
USA/WA-S2279/2020	180
USA/WA-S787/2020	180
USA/WA-S807/2020	180
USA/WA-S644/2020	180
USA/WA-S1564/2020	180
USA/WA-S1555/2020	180
USA/WA-S1554/2020	180
USA/WA-S922/2020	180
USA/WA-S974/2020	180
USA/WA-S1116/2020	180
USA/WA-S1047/2020	180
USA/WA-S1048/2020	180
USA/WA-S1581/2020	180
USA/WA-S1279/2020	180
USA/WA-S1192/2020	180
USA/WA-S1175/2020	180
USA/WA-S1198/2020	180
USA/WA-S861/2020	180
USA/WA-S1141/2020	180
USA/WA-S1075/2020	180
USA/WA-S1074/2020	180
USA/WA-S1521/2020	180
USA/WA-S1515/2020	180
USA/WA-S839/2020	180
USA/WA-S891/2020	180
USA/WA-S648/2020	180
USA/WA-S1149/2020	180
USA/WA-S849/2020	180
USA/WA-S848/2020	180
USA/WA-S936/2020	180
USA/WA-S879/2020	180
USA/WA-S938/2020	180
USA/WA-S880/2020	180
USA/WA-S939/2020	180
USA/WA-S937/2020	180
USA/WA-S845/2020	180
USA/WA-S1077/2020	180
USA/WA-S1089/2020	180
USA/WA-S1090/2020	180
USA/WA-S1076/2020	180
USA/WA-S892/2020	180
USA/WA-S889/2020	180
USA/WA-S893/2020	180
USA/WA-S890/2020	180
USA/WA-S1097/2020	180
USA/WA-S1053/2020	180
USA/WA-S1073/2020	180
USA/WA-S1072/2020	180
USA/WA-S942/2020	180
USA/WA-S1105/2020	180
USA/WA-S1104/2020	180
USA/WA-S1147/2020	180
USA/WA-S1146/2020	180
USA/WA-S1160/2020	180
USA/WA-S1213/2020	180
USA/WA-S1207/2020	180
USA/WA-S1280/2020	181
USA/WA-S1281/2020	181
USA/WA-UW-9214/2020	182
USA/WA-S284/2020	183
USA/WA-S2885/2020	184
USA/WA-S2142/2020	185
USA/WA-S2584/2020	186
USA/WA-UW-22365/2020	187
USA/WA-UW-22112/2020	187
USA/WA-S2860/2020	187
USA/WA-UW-27032/2020	188
USA/WA-UW-23579/2020	189
USA/WA-S2732/2020	190
USA/WA-S2794/2020	191
USA/WA-UW-23596/2020	192
USA/WA-UW-22476/2020	192
USA/WA-UW-22454/2020	192
USA/WA-UW-10159/2020	193
USA/WA-S2599/2020	193
USA/WA-UW-12332/2020	194
USA/WA-UW-19249/2020	194
USA/WA-UW-21673/2020	194
USA/WA-UW-12557/2020	194
USA/WA-UW-12069/2020	194
USA/WA-UW-21734/2020	194
USA/WA-S2908/2020	194
USA/WA-UW-21735/2020	194
USA/WA-UW-12601/2020	194
USA/WA-UW-11325/2020	194
USA/WA-UW-12141/2020	194
USA/WA-UW-11513/2020	194
USA/WA-UW-12173/2020	194
USA/WA-UW-12134/2020	194
USA/WA-UW-12602/2020	194
USA/WA-UW-11499/2020	194
USA/WA-UW-12389/2020	194
USA/WA-UW-12340/2020	194
USA/WA-UW-11484/2020	194
USA/WA-UW-13068/2020	194
USA/WA-S2748/2020	194
USA/WA-UW-12785/2020	194
USA/WA-UW-12787/2020	194
USA/WA-UW-13110/2020	194
USA/WA-UW-11761/2020	194
USA/WA-UW-12140/2020	194
USA/WA-UW-12839/2020	194
USA/WA-UW-13370/2020	194
USA/WA-UW-13082/2020	194
USA/WA-UW-12832/2020	194
USA/WA-UW-12446/2020	194
USA/WA-UW-13084/2020	194
USA/WA-UW-12772/2020	194
USA/WA-SFS-S2854/2020	195
USA/WA-UW-22409/2020	196
USA/WA-UW-19695/2020	196
USA/WA-UW-23483/2020	196
USA/WA-UW-13262/2020	196
USA/WA-UW-22051/2020	196
USA/WA-UW-11710/2020	197
USA/WA-UW-12594/2020	198
USA/WA-UW-13401/2020	198
USA/WA-UW-22436/2020	198
USA/WA-UW-23308/2020	198
USA/WA-UW-11324/2020	199
USA/WA-S2800/2020	200
USA/WA-S2840/2020	200
USA/WA-UW-13207/2020	201
USA/WA-UW-11526/2020	201
USA/WA-UW-23235/2020	201
USA/WA-S2775/2020	201
USA/WA-UW-23234/2020	201
USA/WA-UW-22438/2020	201
USA/WA-UW-26495/2020	201
USA/WA-S2781/2020	201
USA/WA-S2783/2020	201
USA/WA-S2780/2020	201
USA/WA-S2837/2020	201
USA/WA-UW-12078/2020	202
USA/WA-UW-11478/2020	202
USA/WA-UW-12264/2020	202
USA/WA-UW-12539/2020	202
USA/WA-UW-12624/2020	202
USA/WA-S2760/2020	202
USA/WA-S2762/2020	202
USA/WA-UW-13268/2020	202
USA/WA-UW-13219/2020	202
USA/WA-UW-22756/2020	202
USA/WA-UW-22447/2020	203
USA/WA-UW-23530/2020	203
USA/WA-S2801/2020	203
USA/WA-OHSU-1611/2020	204
USA/WA-UW-19539/2020	205
USA/WA-UW-23609/2020	206
USA/WA-UW-22972/2020	207
USA/WA-UW-22398/2020	208
USA/WA-UW-27499/2020	208
USA/WA-UW-24556/2020	208
USA/WA-UW-27498/2020	208
USA/WA-UW-23461/2020	208
USA/WA-UW-22757/2020	208
USA/WA-UW-24557/2020	208
USA/WA-UW-11425/2020	209
USA/WA-UW-11443/2020	210
USA/WA-UW-11512/2020	210
USA/WA-UW-22885/2020	211
USA/WA-UW-22431/2020	211
USA/WA-S2723/2020	212
USA/WA-UW-13366/2020	213
USA/WA-UW-13306/2020	213
USA/WA-S2797/2020	214
USA/WA-UW-23340/2020	214
USA/WA-UW-22313/2020	215
USA/WA-UW-27044/2020	215
USA/WA-UW-27042/2020	215
USA/WA-S2834/2020	216
USA/WA-UW-26859/2020	217
USA/WA-UW-22502/2020	218
USA/WA-UW-21998/2020	218
USA/WA-UW-23297/2020	218
USA/WA-UW-22468/2020	218
USA/WA-UW-23371/2020	218
USA/WA-S2803/2020	218
USA/WA-S2773/2020	218
USA/WA-UW-23566/2020	219
USA/WA-UW-26849/2020	219
USA/WA-S2876/2020	220
USA/WA-UW-23415/2020	221
USA/WA-UW-23576/2020	222
USA/WA-S2796/2020	223
USA/WA-UW-29527/2020	223
USA/WA-UW-29526/2020	223
USA/WA-UW-29959/2020	223
USA/WA-UW-29899/2020	223
USA/WA-UW-29900/2020	223
USA/WA-SFS-S2853/2020	223
USA/WA-SFS-S2851/2020	223
USA/WA-UW-29898/2020	223
USA/WA-UW-29896/2020	223
USA/WA-UW-29895/2020	223
USA/WA-UW-29897/2020	223
USA/WA-UW-29528/2020	223
USA/WA-S2824/2020	224
USA/WA-UW-29759/2020	224
USA/WA-S2862/2020	224
USA/WA-S2825/2020	224
USA/WA-S2823/2020	224
USA/WA-S2842/2020	224
USA/WA-S2856/2020	224
USA/WA-S2822/2020	224
USA/WA-S2821/2020	224
USA/WA-S2891/2020	225
USA/WA-S2808/2020	226
USA/WA-S2884/2020	226
USA/WA-UW-22951/2020	227
USA/WA-UW-10612/2020	228
USA/WA-UW-22505/2020	229
USA/WA-UW-22495/2020	230
USA/WA-UW-23533/2020	230
USA/WA-UW-22948/2020	230
USA/WA-UW-23196/2020	230
USA/WA-UW-23379/2020	230
USA/WA-UW-11919/2020	231
USA/WA-UW-12876/2020	232
USA/WA-UW-23422/2020	232
USA/WA-UW-23510/2020	232
USA/WA-UW-22769/2020	232
USA/WA-UW-23804/2020	232
USA/WA-UW-23164/2020	232
USA/WA-UW-22256/2020	232
USA/WA-UW-19488/2020	232
USA/WA-UW-19426/2020	232
USA/WA-UW-22177/2020	232
USA/WA-UW-22981/2020	232
USA/WA-UW-23429/2020	232
USA/WA-UW-23488/2020	232
USA/WA-UW-23293/2020	232
USA/WA-UW-23556/2020	232
USA/WA-UW-19463/2020	232
USA/WA-UW-29740/2020	232
USA/WA-UW-22240/2020	232
USA/WA-S2817/2020	232
USA/WA-S2816/2020	232
USA/WA-S2813/2020	232
USA/WA-S2811/2020	232
USA/WA-S2772/2020	233
USA/WA-S2819/2020	234
USA/WA-UW-23252/2020	235
USA/WA-S2906/2020	235
USA/WA-UW-22839/2020	235
USA/WA-UW-23276/2020	235
USA/WA-UW-23397/2020	235
USA/WA-S2890/2020	236
USA/WA-S2877/2020	236
USA/WA-UW-23501/2020	237
USA/WA-S2310/2020	238
USA/WA-QDX-1118/2020	239
USA/WA-S2416/2020	240
USA/WA-UW-29702/2020	241
USA/WA-UW-2376/2020	242
USA/WA-UW-12763/2020	243
USA/WA-UW-21707/2020	244
USA/WA-UW-23302/2020	244
USA/WA-UW-23266/2020	244
USA/WA-UW-24839/2020	244
USA/WA-UW-23406/2020	244
USA/WA-UW-22273/2020	244
USA/WA-UW-22258/2020	244
USA/WA-UW-23004/2020	244
USA/WA-UW-22938/2020	244
USA/WA-UW-23200/2020	244
USA/WA-UW-22753/2020	244
USA/WA-UW-22851/2020	244
USA/WA-UW-22782/2020	244
USA/WA-UW-23184/2020	244
USA/WA-UW-22449/2020	245
USA/WA-UW-22444/2020	245
USA/WA-UW-22330/2020	245
USA/WA-UW-12830/2020	246
USA/WA-S1828/2020	247
USA/WA-UW-2374/2020	247
USA/WA-UW-2611/2020	247
USA/WA-UW-6241/2020	247
USA/WA-UW-5714/2020	247
USA/WA-UW-1880/2020	247
USA/WA-UW-1716/2020	247
USA/WA-UW-3829/2020	247
USA/WA-UW-380/2020	247
USA/WA-UW-6550/2020	247
USA/WA-UW-4414/2020	247
USA/WA-UW-4760/2020	247
USA/WA-UW-3369/2020	247
USA/WA-UW-19395/2020	247
USA/WA-UW-12356/2020	247
USA/WA-UW-11664/2020	247
USA/WA-UW-11270/2020	247
USA/WA-UW-11289/2020	247
USA/WA-UW-2245/2020	247
USA/WA-UW-6356/2020	247
USA/WA-UW-6496/2020	247
USA/WA-UW-23277/2020	247
USA/WA-UW-4749/2020	247
USA/WA-UW-3166/2020	247
USA/WA-UW-5731/2020	247
USA/WA-UW283/2020	247
USA/WA-UW-4748/2020	247
USA/WA-UW-5369/2020	247
USA/WA-S421/2020	247
USA/WA-UW-2186/2020	247
USA/WA-UW-22363/2020	247
USA/WA-UW-10247/2020	247
USA/WA-UW-8421/2020	247
USA/WA-UW-8686/2020	247
USA/WA-UW-8803/2020	247
USA/WA-UW-8845/2020	247
USA/WA-UW-8873/2020	247
USA/WA-UW-8638/2020	247
USA/WA-UW-10479/2020	247
USA/WA-UW-10621/2020	247
USA/WA-UW-8526/2020	247
USA/WA-UW-8158/2020	247
USA/WA-UW-8813/2020	247
USA/WA-UW-9819/2020	247
USA/WA-UW-10582/2020	247
USA/WA-UW-9368/2020	247
USA/WA-UW-7764/2020	247
USA/WA-UW-13090/2020	247
USA/WA-UW-13275/2020	247
USA/WA-UW-9291/2020	247
USA/WA-UW-2032/2020	247
USA/WA-UW389/2020	247
USA/WA-UW-2036/2020	247
USA/WA-UW-6525/2020	247
USA/WA-UW-1644/2020	247
USA/WA-UW-4337/2020	247
USA/WA-UW-2320/2020	247
USA/WA-S408/2020	247
USA/WA-UW-2008/2020	247
USA/WA-S398/2020	247
USA/WA-S946/2020	247
USA/WA-S2423/2020	247
USA/WA-S2031/2020	247
USA/WA-UW-3844/2020	247
USA/WA-UW-4746/2020	247
USA/WA-UW-4565/2020	247
USA/WA-UW-6546/2020	247
USA/WA-UW-4758/2020	247
USA/WA-UW-5629/2020	247
USA/WA-UW-6820/2020	247
USA/WA-UW-6343/2020	247
USA/WA-UW-5190/2020	247
USA/WA-UW-7016/2020	247
USA/WA-UW-2700/2020	247
USA/WA-UW-7040/2020	247
USA/WA-UW-10960/2020	247
USA/WA-UW-11487/2020	247
USA/WA-UW-11196/2020	247
USA/WA-UW-4726/2020	247
USA/WA-UW-7675/2020	247
USA/WA-UW-4727/2020	247
USA/WA-UW-6976/2020	247
USA/WA-UW-7012/2020	247
USA/WA-UW-7106/2020	247
USA/WA-UW-9266/2020	247
USA/WA-UW-7115/2020	247
USA/WA-UW-7093/2020	247
USA/WA-UW-10766/2020	247
USA/WA-UW-10396/2020	247
USA/WA-UW-9374/2020	247
USA/WA-UW-3584/2020	247
USA/WA-UW-3783/2020	247
USA/WA-UW-4725/2020	247
USA/WA-UW-9460/2020	247
USA/WA-UW-8511/2020	247
USA/WA-UW-10691/2020	247
USA/WA-UW-10658/2020	247
USA/WA-UW-4582/2020	247
USA/WA-UW-22316/2020	247
USA/WA-UW-12911/2020	247
USA/WA-UW-11832/2020	247
USA/WA-UW-10669/2020	247
USA/WA-UW-22407/2020	247
USA/WA-UW-22271/2020	247
USA/WA-UW-23130/2020	247
USA/WA-UW-22201/2020	247
USA/WA-UW-23152/2020	247
USA/WA-UW-12632/2020	247
USA/WA-UW-12488/2020	247
USA/WA-UW-11293/2020	247
USA/WA-UW-6688/2020	247
USA/WA-UW-6971/2020	247
USA/WA-UW-6980/2020	247
USA/WA-UW-2679/2020	247
USA/WA-UW-12361/2020	247
USA/WA-UW-2665/2020	247
USA/WA-UW-3570/2020	247
USA/WA-UW-11671/2020	247
USA/WA-UW-4434/2020	247
USA/WA-UW-3632/2020	247
USA/WA-UW-3560/2020	247
USA/WA-UW-3983/2020	247
USA/WA-UW-5403/2020	247
USA/WA-UW-10163/2020	247
USA/WA-UW-10613/2020	247
USA/WA-UW-12367/2020	247
USA/WA-UW-12360/2020	247
USA/WA-UW-10464/2020	247
USA/WA-UW-9600/2020	247
USA/WA-UW-23400/2020	247
USA/WA-UW-23431/2020	247
USA/WA-UW-10698/2020	247
USA/WA-UW-8698/2020	247
USA/WA-UW-10648/2020	247
USA/WA-UW-10197/2020	247
USA/WA-UW-9308/2020	247
USA/WA-UW-9014/2020	247
USA/WA-UW-10530/2020	247
USA/WA-UW-10408/2020	247
USA/WA-UW-10512/2020	247
USA/WA-UW-9578/2020	247
USA/WA-UW-9255/2020	247
USA/WA-UW-9244/2020	247
USA/WA-UW-24954/2020	247
USA/WA-UW-8831/2020	247
USA/WA-UW-9568/2020	247
USA/WA-UW-8872/2020	247
USA/WA-UW-9016/2020	247
USA/WA-UW-22418/2020	247
USA/WA-UW-23384/2020	247
USA/WA-UW-22157/2020	247
USA/WA-UW-1575/2020	247
USA/WA-QDX-2354/2020	247
USA/WA-QDX-564/2020	247
USA/WA-UW-4659/2020	247
USA/WA-S282/2020	247
USA/WA-UW-4340/2020	247
USA/WA-UW-1904/2020	247
USA/WA-UW-5161/2020	247
USA/WA-S1061/2020	247
USA/WA-S1078/2020	247
USA/WA-UW-4649/2020	247
USA/WA-UW-5065/2020	247
USA/WA-UW-6706/2020	247
USA/WA-UW-6417/2020	247
USA/WA-S865/2020	247
USA/WA-UW-5911/2020	247
USA/WA-S1490/2020	247
USA/WA-UW-9032/2020	247
USA/WA-UW-5200/2020	247
USA/WA-UW-5025/2020	247
USA/WA-UW-8418/2020	247
USA/WA-UW-10185/2020	247
USA/WA-UW-11592/2020	247
USA/WA-UW-2112/2020	247
USA/WA-UW-3871/2020	247
USA/WA-UW-2609/2020	247
USA/WA-UW-4569/2020	247
USA/WA-UW-6520/2020	247
USA/WA-S464/2020	247
USA/WA-UW-2219/2020	247
USA/WA-UW-2179/2020	247
USA/WA-UW-5455/2020	247
USA/WA-UW-1879/2020	247
USA/WA-UW-1739/2020	247
USA/WA-UW-1870/2020	247
USA/WA-UW-1854/2020	247
USA/WA-UW-1853/2020	247
USA/WA-UW-1954/2020	247
USA/WA-UW-1646/2020	247
USA/WA-UW-7399/2020	247
USA/WA-UW-7237/2020	247
USA/WA-UW-2997/2020	247
USA/WA-UW-2982/2020	247
USA/WA-UW-3008/2020	247
USA/WA-UW-4035/2020	247
USA/WA-UW-4213/2020	247
USA/WA-UW-4279/2020	247
USA/WA-UW-3932/2020	247
USA/WA-UW-6495/2020	247
USA/WA-UW-4578/2020	247
USA/WA-UW-4707/2020	247
USA/WA-S859/2020	247
USA/WA-S523/2020	247
USA/WA-UW-1712/2020	247
USA/WA-UW-631/2020	247
USA/WA-UW-1715/2020	247
USA/WA-UW153/2020	247
USA/WA-UW-4754/2020	247
USA/WA-UW96/2020	247
USA/WA-UW312/2020	247
USA/WA-UW-6716/2020	247
USA/WA-S267/2020	247
USA/WA-S214/2020	247
USA/WA-UW78/2020	247
USA/WA-UW-603/2020	247
USA/WA-UW413/2020	247
USA/WA-UW-520/2020	247
USA/WA-S711/2020	247
USA/WA-UW-1774/2020	247
USA/WA-UW-1733/2020	247
USA/WA-UW-5011/2020	247
USA/WA-S655/2020	247
USA/WA-S285/2020	247
USA/WA-UW-2532/2020	247
USA/WA-UW-1652/2020	247
USA/WA-UW-1677/2020	247
USA/WA-UW166/2020	247
USA/WA-UW-4581/2020	247
USA/WA-QDX-2548/2020	247
USA/WA-UW-4731/2020	247
USA/WA-UW-1824/2020	247
USA/WA-S797/2020	247
USA/WA-UW269/2020	247
USA/WA-UW296/2020	247
USA/WA-UW-2192/2020	247
USA/WA-UW-7160/2020	247
USA/WA-S534/2020	247
USA/WA-UW-2006/2020	247
USA/WA-S531/2020	247
USA/WA-UW-1806/2020	247
USA/WA-UW-3265/2020	247
USA/WA-UW-2557/2020	247
USA/WA-UW-3855/2020	247
USA/WA-UW-4082/2020	247
USA/WA-UW-3007/2020	247
USA/WA-UW155/2020	247
USA/WA-UW-3923/2020	247
USA/WA-UW-5606/2020	247
USA/WA-UW-6302/2020	247
USA/WA-UW-4643/2020	247
USA/WA-UW-4765/2020	247
USA/WA-UW-8437/2020	247
USA/WA-UW-8527/2020	247
USA/WA-UW-12899/2020	247
USA/WA-UW-1616/2020	247
USA/WA-UW-4105/2020	247
USA/WA-UW-9228/2020	247
USA/WA-UW-9390/2020	247
USA/WA-UW-7178/2020	247
USA/WA-UW-4612/2020	247
USA/WA-S395/2020	247
USA/WA-UW-6548/2020	247
USA/WA-S634/2020	247
USA/WA-UW-2140/2020	247
USA/WA-UW-2911/2020	247
USA/WA-S456/2020	247
USA/WA-S873/2020	247
USA/WA-UW-8046/2020	247
USA/WA-S1086/2020	247
USA/WA-S737/2020	247
USA/WA-S471/2020	247
USA/WA-S796/2020	247
USA/WA-S482/2020	247
USA/WA-S461/2020	247
USA/WA-S458/2020	247
USA/WA-S840/2020	247
USA/WA-S1395/2020	247
USA/WA-UW-2805/2020	247
USA/WA-S642/2020	247
USA/WA-UW-3954/2020	247
USA/WA-UW-1831/2020	247
USA/WA-UW-6178/2020	247
USA/WA-UW-6490/2020	247
USA/WA-S928/2020	247
USA/WA-UW-2729/2020	247
USA/WA-UW-1309/2020	247
USA/WA-UW-4296/2020	247
USA/WA-UW-4038/2020	247
USA/WA-UW-3918/2020	247
USA/WA-UW-4289/2020	247
USA/WA-S896/2020	247
USA/WA-UW-6491/2020	247
USA/WA-UW-8008/2020	247
USA/WA-UW-4917/2020	247
USA/WA-UW-5879/2020	247
USA/WA-S728/2020	247
USA/WA-S629/2020	247
USA/WA-S628/2020	247
USA/WA-S626/2020	247
USA/WA-S630/2020	247
USA/WA-S627/2020	247
USA/WA-S1082/2020	247
USA/WA-S1080/2020	247
USA/WA-S1083/2020	247
USA/WA-S1092/2020	247
USA/WA-S1220/2020	247
USA/WA-S918/2020	247
USA/WA-S1079/2020	247
USA/WA-S1091/2020	247
USA/WA-S1172/2020	247
USA/WA-S1081/2020	247
USA/WA-UW-1706/2020	247
USA/WA-UW-1890/2020	247
USA/WA-UW-1994/2020	247
USA/WA-UW-1907/2020	247
USA/WA-UW-2983/2020	247
USA/WA-UW-3889/2020	247
USA/WA-UW-2910/2020	247
